0,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265372,-0.298,0.016,0.001,0.000,-0.03,-0.03,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265374,-0.294,0.021,0.001,0.000,-0.02,-0.07,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265376,-0.290,0.026,0.001,0.000,-0.02,-0.07,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265378,-0.286,0.030,0.001,0.000,-0.02,-0.07,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265381,-0.282,0.034,0.001,0.000,-0.02,-0.07,3000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265383,-0.282,0.038,0.001,0.000,-0.09,-0.10,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265385,-0.282,0.041,0.001,0.000,-0.09,-0.10,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265387,-0.281,0.044,0.001,0.000,-0.09,-0.10,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265390,-0.274,0.045,0.001,0.000,-0.11,-0.11,3000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265392,-0.268,0.045,0.001,0.000,-0.11,-0.11,2000,1558,6,2,27,0,0,0,90.01,90.00,90.00,89.99
DATA,265394,-0.261,0.046,0.001,0.000,-0.11,-0.11,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265396,-0.255,0.047,0.001,0.000,-0.11,-0.11,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265398,-0.252,0.046,0.001,0.000,-0.08,-0.09,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265401,-0.248,0.046,0.001,0.000,-0.08,-0.09,3000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265403,-0.244,0.045,0.001,0.000,-0.08,-0.09,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265405,-0.233,0.045,0.001,0.000,-0.08,-0.01,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265407,-0.223,0.045,0.001,0.000,-0.08,-0.01,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265409,-0.213,0.045,0.001,0.000,-0.08,-0.01,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265412,-0.203,0.045,0.001,0.000,-0.08,-0.01,3000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265414,-0.198,0.046,0.001,0.000,-0.04,-0.02,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265416,-0.193,0.047,0.001,0.000,-0.04,-0.02,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265418,-0.188,0.047,0.001,0.000,-0.04,-0.02,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265420,-0.184,0.048,0.001,0.000,-0.04,-0.02,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
